Batch,Generasi,Rute,Fitness,Jarak
194,45,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
194,46,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
194,47,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
194,48,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
194,49,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
194,50,Buah Batu ➝ Riau ➝ Dago ➝ Setiabudi,0.09856,10.15
195,1,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,2,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,3,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,4,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,5,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,6,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,7,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,8,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,9,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,10,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,11,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,12,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,13,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,14,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,15,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,16,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,17,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,18,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,19,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,20,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,21,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,22,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,23,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,24,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,25,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,26,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,27,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,28,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,29,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,30,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,31,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,32,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,33,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,34,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,35,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,36,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,37,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,38,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,39,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,40,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,41,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,42,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,43,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,44,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,45,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,46,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,47,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,48,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,49,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
195,50,Cihampelas ➝ Dago ➝ Kebon Kawung ➝ Buah Batu ➝ Ciwidey,0.027038,36.98
196,1,Pasir Kaliki ➝ Buah Batu ➝ Lembong ➝ Kebon Kawung ➝ Setiabudi ➝ Dago,0.062287,16.05
196,2,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,3,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,4,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,5,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,6,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,7,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,8,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,9,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,10,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,11,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,12,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,13,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,14,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,15,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,16,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,17,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,18,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,19,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,20,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,21,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,22,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,23,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,24,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,25,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,26,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,27,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,28,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,29,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,30,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,31,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,32,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,33,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,34,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,35,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,36,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,37,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,38,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,39,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,40,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,41,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,42,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,43,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,44,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,45,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,46,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,47,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,48,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,49,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
196,50,Pasir Kaliki ➝ Kebon Kawung ➝ Lembong ➝ Buah Batu ➝ Dago ➝ Setiabudi,0.066884,14.95
197,1,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,2,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,3,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,4,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,5,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,6,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,7,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,8,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,9,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,10,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,11,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,12,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,13,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,14,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,15,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,16,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,17,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,18,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,19,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,20,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,21,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,22,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,23,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,24,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,25,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,26,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,27,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,28,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,29,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,30,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,31,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,32,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,33,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,34,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,35,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,36,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,37,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,38,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,39,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,40,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,41,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,42,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,43,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,44,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,45,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,46,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,47,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,48,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,49,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
197,50,Lembong ➝ Jalan Braga ➝ Pasir Kaliki ➝ Kebon Kawung ➝ Dago,0.157857,6.33
198,1,Dago ➝ Cihampelas ➝ Jalan Braga ➝ Riau ➝ Buah Batu,0.096229,10.39
198,2,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,3,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,4,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,5,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,6,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,7,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,8,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,9,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,10,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,11,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,12,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,13,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,14,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,15,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,16,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,17,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,18,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,19,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,20,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,21,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,22,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,23,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,24,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,25,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,26,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,27,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,28,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,29,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,30,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,31,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,32,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,33,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,34,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,35,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,36,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,37,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,38,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,39,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,40,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,41,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,42,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,43,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,44,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,45,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,46,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,47,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,48,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,49,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
198,50,Dago ➝ Cihampelas ➝ Riau ➝ Jalan Braga ➝ Buah Batu,0.110895,9.02
199,1,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,2,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,3,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,4,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,5,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,6,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,7,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,8,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,9,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,10,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,11,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,12,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,13,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,14,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,15,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,16,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,17,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,18,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,19,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,20,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,21,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,22,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
199,23,Dago ➝ Setiabudi ➝ Cihampelas ➝ Pasir Kaliki ➝ Jalan Braga,0.106802,9.36
